103411	Bir Space Marine'in yıkıcı iniş etkileriyle değerli hava üstünlüğü kazanmasını sağlayan modifiye güç paketi.
103412	Hedef Tabanlı
103413	Marine'ler art arda 3 yarı rastgele hedefi tamamlayarak kazanır
103414	Hedef Tabanlı
103415	Marine'ler art arda 3 yarı rastgele hedefi tamamlayarak kazanır
103416	Rastgele
103417	Tamamen Rastgele Hedefler
103418	İstenince Orklar
103419	Varsayılan Hedefler, NPC Ork Doğması Yok
103420	Chaos Black
103421	Skull White
103422	0
103423	0
103424	Space Marine Taktik Rütbesi
103425	Ultramarines
103426	SPLORGE
103427	Blood Ravens
103428	Alevli Turuncu
103429	Blood Raven Kırmızısı
103430	Dark Angels Yeşili
103431	Hawk Turkuazı
103432	Metalik Altın
103433	Metalik Gümüş
103434	Scorpion Yeşili
103435	2. Bölük Sarısı
103436	Space Wolves Grisi
103437	Test Mavisi
103438	ultramarines_blue
103439	Warlock Moru
103440	Blood Ravens
103441	Komuta Timi
103442	Dark Angels 3. Taktik
103443	Dark Angels
103444	Space Marines Çavuş Kızıl Kafatası Rütbesi
103445	Düşmanın giriş noktasını ele geçir!
103446	Space Marines vs. Chaos
103447	[dev] S06: Dropship
103448	Kanalizasyon
103449	[dev] S11: Kanalizasyon
103450	[dev] S11: Su İşleri Bölüm 1
103451	Son Düşman
103452	başlangıç
103453	köprü
103454	boru
103455	hangar
103456	9 - Silah
103457	Köprü
103458	[dev] S14: Enkaz
103459	Hangar Bölmesi
103460	başlangıç
103461	Son Düşman
103462	Özel
103464	6. İz Üzerinde
103465	Fabrikaya Yaklaşma
103466	11. Bir Ucundan...
103467	En İyi Planlar
103468	M01
103469	x Spawner'lar
103470	x Siperler
103471	x Karşılaşma AD
103472	x BrianTest
103473	x Karakter Hafızası
103474	x ışık testi
103475	Konuşma Salonu
103476	[dev] S11: Savak Kanalı
103477	Tareti kullan ya da terk et
103478	Tareti kullan ya da terk et
103479	Tareti kullan ya da terk et
103480	Tareti kullan ya da terk et
103481	Tareti kullan ya da terk et
103482	Tareti kullan ya da terk et
103483	Düğmeye bas
103484	Düğmeye bas
103485	Düğmeye bas
103486	Düğmeye bas
103489	Tareti kullan ya da terk et
103490	Tareti kullan ya da terk et
103491	Tareti kullan ya da terk et
103492	Tareti kullan ya da terk et
103493	Tareti kullan ya da terk et
103494	Tareti kullan ya da terk et
103495	2. Dropship
103496	Plazma darbeleri atan tüfek. Aşırı şarjlı atışlar yıkıcı gücü artırır.
103497	Aç
103498	Aç
103499	Düğmeye bas
103500	Düğmeye bas
103501	Düğmeye bas
103502	Düğmeye bas
103503	Etkinleştir
103504	Etkinleştir
103505	Aç
103506	Aç
103507	Kilidi kaldır
103508	Kilidi kaldır
103509	Aç
103510	Aç
103511	Aç
103512	Aç
103513	Aç
103514	Aç
103515	Plazma Tüfeğini al
103516	Topla
103517	Topla
103518	Tarete geç
103519	Ağır bolteri sökmek için düğmeyi basılı tut (veya taretten çıkmak için bas)
103520	Ağır Bolteri al
103521	Bombaları al
103522	Bombaları al
103523	%1Wargear%'ı al
103524	Tarete geç
103525	Tareti sökmek için düğmeyi basılı tut (veya çıkmak için bas)
103526	Mühimmat al
103527	Mühimmat al
103528	Aç
103529	Aç
103530	Tarete geç
103531	Tarete geç
103532	Tarete geç
103533	Tarete geç
103534	Tarete geç
103535	Tarete geç
103536	Etkinleştir
103537	Etkinleştir
103538	Tareti kullan ya da terk et
103539	Tareti kullan ya da terk et
103540	Aç
103541	Aç
103542	Etkinleştir
103543	Etkinleştir
103544	Etkinleştir
103545	Etkinleştir
103546	Etkinleştir
103547	Etkinleştir
103548	Etkinleştir
103549	Etkinleştir
103550	Etkinleştir
103551	Etkinleştir
103552	Etkinleştir
103553	Devre dışı bırak
103554	Aç
103555	Aç
103556	Aç
103557	Aç
103558	123
103559	456456
103560	Patlayıcıları yerleştir
103561	Patlayıcıları yerleştir
103562	Aç
103563	Aç
103564	Aç
103565	Aç
103566	Aç
103567	Topla
103568	Topla
103569	Aç
103570	Aç
103571	Aç
103572	Stalker Bolter
103573	Plazma Tüfeği
103574	İntikam Fırlatıcı
103575	Bolter
103576	Bolter Kombi Bombası
103577	Storm Bolter
103578	Zincirkılıç
103579	Bolter
103580	Zincirkılıç
103581	Plazma Tüfeği
103582	Frag Bombaları
103583	Zaman ayarlı anti-piyade bombaları.
103584	[dev] S11: Başlangıç
103585	Tren Başlangıcı
103586	Ele Geçir
103587	Art arda 3 noktayı ele geçir
103588	15. Kötü Bilim
103589	Fabrikaya Yaklaşma
103590	Kalkys Dış Mahalleleri
103591	5 - Engizisyoncu
103592	Sinematik Anlar
103593	Muharebe Devriyesi
103594	Kazanmak için hedefleri takip et
103595	Stalker Bolter
103596	Storm Bolter
103597	Plazma Tüfeği
103598	İntikam Fırlatıcı
103599	Bolter
103600	Zincirkılıç
103601	Bolter
103602	İntikam Fırlatıcı
103603	Plazma Tüfeği
103604	Stalker Bolter
103605	Storm Bolter
103606	Bolter
103607	Zincirkılıç
103608	Bolter
103609	Bolter
103610	Frag Bombaları
103611	Zaman ayarlı anti-piyade bombaları.
103612	Bolter
103613	Bolter
103614	Eşli
103615	Kazanmak için düşmanı öldür!
103616	RGN_300_cargo
103617	[dev] S07: Kargo Odası
103618	[dev] S07: Kontrol Odası
103619	Kargo Bölmesi
103620	Mk4 Maximus
103621	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103622	Gazi
103623	Birçok seferde yüksek takdir görmüş gazi
103624	Temel Güç Zırhı Sol Kol
103625	Temel Güç Zırhı Sağ Kol
103626	Temel Güç Zırhı Kubbesi
103627	Temel Güç Zırhı Sol Bacak
103628	Temel Güç Zırhı Sağ Bacak
103629	Temel Güç Zırhı Sol Kol
103630	Temel Güç Zırhı Sol Kol
103631	Temel Güç Zırhı Sol Kol
103632	Temel Güç Zırhı Sol Omuz
103633	Temel Güç Zırhı Sağ Omuz
103634	Librarian Sol Kol
103635	Birbirinizi bulun, sonra Orklar'ı öldürün!
103636	Librarian Sağ Kol
103637	Librarian Kubbe Parçası
103638	Librarian Sol Bacak
103639	Librarian Sağ Bacak
103640	Librarian Sol Omuz
103641	Librarian Sağ Omuz
103642	Librarian Gövde
103643	Eşli Ayrı
103644	Düşmanları parçalayan kendinden tahrikli patlayıcı boltlar atan tüfek.
103645	Yer tutucu kombi bomba açıklaması
103646	Mıknatıslı füzyon yüklerini fırlatan, ardından isteğe bağlı patlatılabilen fırlatıcı.
103647	Mıknatıslı füzyon yüklerini fırlatan, ardından isteğe bağlı patlatılabilen fırlatıcı.
103648	Plazma darbeleri atan tüfek. Aşırı şarjlı atışlar yıkıcı gücü artırır.
103649	Üstün nişangah ile modifiye edilmiş bolter, uzun menzilde düşmanları indirebilir.
103650	Eşi benzeri olmayan atış hızına karşılık isabetten ödün veren çift Bolter tüfeği.
103651	Hızlı ve isabetli saldıran vahşi bir yakın dövüş silahı.
103652	Hızlı ve isabetli saldıran vahşi bir yakın dövüş silahı.
103653	Düşmanları parçalayan kendinden tahrikli patlayıcı boltlar atan tüfek.
103654	Mıknatıslı füzyon yüklerini fırlatan, ardından isteğe bağlı patlatılabilen fırlatıcı.
103655	Plazma darbeleri atan tüfek. Aşırı şarjlı atışlar yıkıcı gücü artırır.
103656	Üstün nişangah ile modifiye edilmiş bolter, uzun menzilde düşmanları indirebilir.
103657	Eşi benzeri olmayan atış hızına karşılık isabetten ödün veren çift Bolter tüfeği.
103658	Bolter
103659	Ses Kaydını Çal
103660	Bolter
103661	<Yeni Oluştur>
103662	Yeni bir teçhizat seti oluştur
103663	<Yeni Oluştur>
103664	Yeni bir teçhizat seti oluştur
103665	Saldırı Marine
103666	Saldırı Marine / Raptor
103667	Sıçrama Paketi'ni kullanarak Saldırı Marine, yukarıdan saldırabilir ve araziyi diğer marinelerden çok daha kolay aşabilir. Mesafe kapandığında, vahşi yakın dövüş saldırılarını sergiler.
103668	Yıkıcı
103669	Space Marines cephaneliğindeki en büyük silahları kuşanan Yıkıcı Marine, sahaya çıktığında ciddiye alınması gereken bir güçtür.
103670	Saldırı Marine, güçlü Saldırı Sıçrama Paketi ile donatılmıştır; Marine'in büyük mesafeler katetmesini ve inişte kemik kıran hasar vermesini sağlar.
103671	Moleküler olarak uyarılmış ısı püskürten, yakındaki hedefleri atomize eden tüfek.
103672	Bolter
103673	Storm Bolter
103674	Eşi benzeri olmayan atış hızına karşılık isabetten ödün veren çift Bolter tüfeği.
103675	Stalker Bolter
103676	Üstün nişangah ile modifiye edilmiş bolter, uzun menzilde düşmanları indirebilir.
103677	Plazma Tüfeği
103678	Plazma darbeleri atan tüfek. Aşırı şarjlı atışlar yıkıcı gücü artırır.
103679	İntikam Fırlatıcı
103680	Mıknatıslı füzyon yüklerini fırlatan, ardından isteğe bağlı patlatılabilen fırlatıcı.
103681	Bolter
103682	Düşmanları parçalayan kendinden tahrikli patlayıcı boltlar atan tüfek.
103683	Zincirkılıç
103684	Hızlı ve isabetli saldıran vahşi bir yakın dövüş silahı.
103685	Bolter - Tam Otomatik
103686	Düşmanları parçalayan kendinden tahrikli patlayıcı boltlar atan tüfek.
103687	Storm Bolter
103688	Eşi benzeri olmayan atış hızına karşılık isabetten ödün veren çift Bolter tüfeği.
103689	Stalker Bolter
103690	Üstün nişangah ile modifiye edilmiş bolter, uzun menzilde düşmanları indirebilir.
103691	İntikam Fırlatıcı
103692	Mıknatıslı füzyon yüklerini fırlatan, ardından isteğe bağlı patlatılabilen fırlatıcı.
103693	Frag Bombaları
103694	Zaman ayarlı anti-piyade bombaları.
103695	Güç Kılıcı
103696	Hızlı ve isabetli saldıran vahşi bir yakın dövüş silahı.
103697	Uzaktan Patlatıcılar
103698	Zaman ayarlı anti-piyade bombaları.
103699	Perde Bombaları
103700	Düşmanı kör etmek ya da sersemletmek için tasarlanmış flaş bombaları. 
103701	İşin Doğru Aracı (2 Silah)
103702	İkincil Uzak Menzil Silahı Seç
103703	Geliştirilmiş Güç Zırhı
103704	Hücum (%SPRINT% + %ABILITY_CONTEXTMOTION%) arttırılmış hasar verir.
103705	Küreyi Savun
103706	İmparator'un Rehberliği
103707	%30 Daha Fazla Başlangıç Sağlığı (devre dışı)
103708	Çevik Nefret
103709	Normal hareket ve depar sırasında hız artar.
103710	Savun
103711	Büyük Güç
103712	Yakın dövüş hasarı artar.
103713	Sarsılmaz Kararlılık
103714	Saldırılar Marine'i sendeletemez
103715	Azimli
103716	Kritikteyken yakın dövüş saldırıları çok daha güçlüdür (devre dışı)
103717	İlham Veren İnanç
103718	Etkisiz hale gelen müttefiklerin hızlı diriltilmesini sağlar
103719	Bombacı
103720	Seçtiğin tüm bomba türlerinden +2 kazan (devre dışı)
103721	Savaş Cesareti
103722	Cesaret Eylemi'ni daha hızlı kullan
103723	Aşılamaz
103724	Tüm uzak menzil saldırılarına direnç kazan (devre dışı)
103725	Kan Bağı
103726	Bir müttefikte Cesaret Eylemi kullandıktan sonra, o müttefik 15 saniye boyunca hasara karşı dokunulmaz olur
103727	Iron Halo
103728	Yeniden şarj olabilen bir enerji kalkanı kazan (devre dışı)
103729	Cesaret
103730	Tüm saldırılardan %25 daha az hasar al, ancak sağlık yenilenmesi yok (devre dışı)
103731	İdareli
103732	Toplananlardan daha fazla mühimmat al (devre dışı)
103733	TBD1
103734	TBD
103735	TBD 2
103736	Açıklama mevcut değil
103737	TBD 3
103738	Açıklama mevcut değil
103739	TBD 4
103740	Açıklama mevcut değil
103741	Mk7 Aquila Vambrace
103742	Mk4 Maximus
103743	Mk4 Maximus
103744	Mk4 Maximus
103745	Mk4 Maximus
103746	Mk4 Maximus
103747	Mk4 Maximus
103748	Özel "Librarian" Deseni
103749	Özel "Librarian" Deseni
103750	Özel "Librarian" Deseni
103751	Özel "Librarian" Deseni
103752	Özel "Librarian" Deseni
103753	Özel "Librarian" Deseni
103754	Özel "Librarian" Deseni
103755	Özel "Librarian" Deseni
103756	Usta İşçiliği
103757	Usta İşçiliği
103758	Usta İşçiliği
103759	Usta İşçiliği
103760	Usta İşçiliği
103761	Usta İşçiliği
103762	Librarian Kubbe Parçası
103763	Mk6 "Corvus" Güç Zırhı
103764	Mk6 Corvus
103765	Mk6 Corvus
103766	Mk6 Corvus
103767	Mk6 Corvus
103768	Mk6 "Corvus" Güç Zırhı
103769	Mk V "Heresy" Deseni
103770	Mk V "Heresy" Deseni
103771	Mk V "Heresy" Deseni
103772	Mk V "Heresy" Deseni
103773	Mk V "Heresy" Deseni
103774	Mk V "Heresy" Deseni
103775	Mk V "Heresy" Deseni
103776	Gazi Bileklik
103777	Gazi Bileklik
103778	Gazi
103779	Gazi
103780	Gazi Omuzluğu
103781	Gazi Omuzluğu
103782	Özel "Honor Guard" Deseni
103783	Özel "Honor Guard" Deseni
103784	Özel "Honor Guard" Deseni
103785	Özel "Honor Guard" Deseni
103786	Özel "Honor Guard" Deseni
103787	Özel "Honor Guard" Deseni
103788	Mk8 "Errant" Güç Zırhı
103789	Mk8 "Errant" Güç Zırhı
103790	Mk8 Errant
103791	Mk8 "Errant" Güç Zırhı
103792	Mk8 "Errant" Güç Zırhı
103793	Usta İşçiliği
103794	Macragge zanaatkârlarının yaptığı usta işçiliği güç zırhı
103795	Bu güç zırhı setinde Dewey ondalık sistemine hakim ol.
103796	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103797	Zorlu savaşın izlerini taşıyan güç zırhı
103798	Mk4 "Maximus" Güç Zırhı
103799	Binlerce yıl önce bölüm dökümhanelerinden verilen kadim güç zırhı
103800	Kalıntı Zırh
103801	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103802	Mk6 Corvus
103803	Mk8 Errant
103804	Savaş Hasarlı
103805	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103806	Ultramarines Şampiyonu
103807	Artırılmış Metabolizma
103808	Müttefikler tarafından daha hızlı diriltil
103809	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103810	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103811	Mk4 Maximus Göğüs Plakası
103812	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103813	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103814	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103815	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103816	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103817	Yaklaşık on binyıl önce yaygın kullanılan kadim güç zırhı
103818	Mk4 Maximus
103819	Mk4 Maximus
103820	Mk4 Maximus
103821	Sol Kol
103822	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103823	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103824	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103825	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103826	Sol Kol
103827	Sol Kol
103828	Sağ Kol
103829	Sağ Kol
103830	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103831	Sağ Kol
103832	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103833	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103834	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103835	Miğfer
103836	Miğfer
103837	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103838	Miğfer
103839	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103840	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103841	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103842	Sol Bacak
103843	Sol Bacak
103844	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103845	Sol Bacak
103846	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103847	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103848	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103849	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103850	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103851	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103852	Sağ Bacak
103853	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103854	Sağ Bacak
103855	Sağ Bacak
103856	Sağ Omuz
103857	Sağ Omuz
103858	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103859	Sağ Omuz
103860	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103861	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103862	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103863	Göğüs Parçası
103864	Göğüs Parçası
103865	Bölüm kahramanları için özel yapılmış, özelleştirilmiş ve rafine güç zırhı
103866	Göğüs Parçası
103867	Yakın binyıllara kadar yaygın kullanılan, sivri miğferli güç zırhı
103868	Kapalı kablolu ve zırhlı yakalı en yeni güç zırhı tasarımı
103869	Yüzyıllık hizmeti belgeleyen mühür ve defnelerle süslü zırh.
103870	Özel "Honor Guard" Deseni
103871	Özel "Honor Guard" Deseni
103872	Usta İşçiliği
103873	Usta İşçiliği
103874	Mk V "Heresy" Deseni
103875	Mk6 Corvus
103876	Mk6 Corvus
103877	Mk8 Errant
103878	Mk8 Errant
103879	Mk8 Errant
103880	Gazi
103881	Gazi
103882	Gök Gürültüsü Çekici
103883	Bolt Tabancası
103884	Plazma Tabancası
103885	Ağır Bolter
103886	Melta Tüfeği
103887	Plazma Tüfeği
103888	Plazma Topu
103889	Ağır Bolter
103890	Gök Gürültüsü Çekici
103891	İki Elli Gök Gürültüsü Çekici - İmparator'un yumruğu
103892	Prometyum Bombaları
103893	Usta İşçiliği Sol Kol
103894	Usta İşçiliği Miğfer
103895	Usta İşçiliği Sağ Kol
103896	Usta İşçiliği Sol Bacak
103897	Usta İşçiliği Sağ Bacak
103898	Usta İşçiliği Sol Omuz
103899	Usta İşçiliği Sağ Omuz
103900	Usta İşçiliği Gövde
103901	x Thunderhawk Atıcı Prototipi
103902	Başlat
103903	1 plazma mühimmatı
103904	1 plazma mühimmatı
103905	Ağır Bolter
103906	Ağır Bolter
103907	Plazma Tüfeği
103908	Plazma Topu
103909	Plazma Topu
103910	Melta Bombası
103911	Marine'in bir alanda zamanla hasar veren ölümcül bir bomba atmasına izin verir.
103912	Chaos Undivided
103913	Düşman oyuncuları 20 kez öldür ve kazan
103914	Takım Ölüm Maçı
103915	Karşı takımın 15 üyesini öldür ve kazan
103916	1. Hangar
103917	14. En İyi Planlar
103918	KONUMLANDIR
103919	DEV GÖREVLERİ
